week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases
2023-10-23,Hougang,173.3,180.9,186.5,149.6,218.7,11
2023-10-30,Hougang,195.1,173.3,180.9,186.5,149.6,6
2023-11-06,Hougang,191.7,195.1,173.3,180.9,186.5,1
2023-11-13,Hougang,234.4,191.7,195.1,173.3,180.9,9
2023-11-20,Hougang,237.0,234.4,191.7,195.1,173.3,6
2023-11-27,Hougang,211.5,237.0,234.4,191.7,195.1,1
2023-12-04,Hougang,263.2,211.5,237.0,234.4,191.7,12
2023-12-11,Hougang,252.9,263.2,211.5,237.0,234.4,12
2023-12-18,Hougang,210.7,252.9,263.2,211.5,237.0,21
2023-12-25,Hougang,199.0,210.7,252.9,263.2,211.5,10
2024-01-01,Hougang,158.7,199.0,210.7,252.9,263.2,14
2024-01-08,Hougang,269.8,158.7,199.0,210.7,252.9,10
2024-01-15,Hougang,195.4,269.8,158.7,199.0,210.7,20
2024-01-22,Hougang,233.0,195.4,269.8,158.7,199.0,8
2024-01-29,Hougang,181.6,233.0,195.4,269.8,158.7,14
2024-02-05,Hougang,151.6,181.6,233.0,195.4,269.8,20
2024-02-12,Hougang,123.6,151.6,181.6,233.0,195.4,12
2024-02-19,Hougang,115.0,123.6,151.6,181.6,233.0,10
2024-02-26,Hougang,137.1,115.0,123.6,151.6,181.6,12
2024-03-04,Hougang,136.7,137.1,115.0,123.6,151.6,15
2024-03-11,Hougang,179.5,136.7,137.1,115.0,123.6,10
2024-03-18,Hougang,114.4,179.5,136.7,137.1,115.0,7
2024-03-25,Hougang,207.2,114.4,179.5,136.7,137.1,19
2024-04-01,Hougang,138.5,207.2,114.4,179.5,136.7,10
2024-04-08,Hougang,193.0,138.5,207.2,114.4,179.5,15
2024-04-15,Hougang,150.7,193.0,138.5,207.2,114.4,16
2024-04-22,Hougang,125.3,150.7,193.0,138.5,207.2,18
2024-04-29,Hougang,136.1,125.3,150.7,193.0,138.5,13
2024-05-06,Hougang,137.9,136.1,125.3,150.7,193.0,8
2024-05-13,Hougang,231.6,137.9,136.1,125.3,150.7,6
2024-05-20,Hougang,154.1,231.6,137.9,136.1,125.3,13
2024-05-27,Hougang,145.7,154.1,231.6,137.9,136.1,11
2024-06-03,Hougang,52.5,145.7,154.1,231.6,137.9,14
2024-06-10,Hougang,108.0,52.5,145.7,154.1,231.6,6
2024-06-17,Hougang,112.3,108.0,52.5,145.7,154.1,16
2024-06-24,Hougang,116.3,112.3,108.0,52.5,145.7,7
2024-07-01,Hougang,110.4,116.3,112.3,108.0,52.5,11
2024-07-08,Hougang,41.1,110.4,116.3,112.3,108.0,0
2024-07-15,Hougang,98.0,41.1,110.4,116.3,112.3,8
2024-07-22,Hougang,172.2,98.0,41.1,110.4,116.3,4
2024-07-29,Hougang,52.2,172.2,98.0,41.1,110.4,8
2024-08-05,Hougang,123.4,52.2,172.2,98.0,41.1,6
2024-08-12,Hougang,148.7,123.4,52.2,172.2,98.0,11
2024-08-19,Hougang,84.8,148.7,123.4,52.2,172.2,14
2024-08-26,Hougang,30.8,84.8,148.7,123.4,52.2,13
2024-09-02,Hougang,120.3,30.8,84.8,148.7,123.4,10
2024-09-09,Hougang,130.8,120.3,30.8,84.8,148.7,4
2024-09-16,Hougang,174.4,130.8,120.3,30.8,84.8,9
2024-09-23,Hougang,167.5,174.4,130.8,120.3,30.8,8
2024-09-30,Hougang,136.4,167.5,174.4,130.8,120.3,13
2024-10-07,Hougang,159.8,136.4,167.5,174.4,130.8,5
2024-10-14,Hougang,86.3,159.8,136.4,167.5,174.4,10
2024-10-21,Hougang,147.6,86.3,159.8,136.4,167.5,7
2024-10-28,Hougang,126.9,147.6,86.3,159.8,136.4,4
2024-11-04,Hougang,201.9,126.9,147.6,86.3,159.8,10
2024-11-11,Hougang,274.6,201.9,126.9,147.6,86.3,11
2024-11-18,Hougang,178.7,274.6,201.9,126.9,147.6,9
2024-11-25,Hougang,230.5,178.7,274.6,201.9,126.9,11
2024-12-02,Hougang,162.5,230.5,178.7,274.6,201.9,11
2024-12-09,Hougang,156.7,162.5,230.5,178.7,274.6,10
2024-12-16,Hougang,188.0,156.7,162.5,230.5,178.7,10
2024-12-23,Hougang,140.3,188.0,156.7,162.5,230.5,9
2022-01-03,Jurong East,214.9,,,,,3
2022-01-10,Jurong East,160.4,214.9,,,,0
2022-01-17,Jurong East,135.1,160.4,214.9,,,3
2022-01-24,Jurong East,147.8,135.1,160.4,214.9,,5
2022-01-31,Jurong East,168.5,147.8,135.1,160.4,214.9,10
2022-02-07,Jurong East,171.8,168.5,147.8,135.1,160.4,9
2022-02-14,Jurong East,81.3,171.8,168.5,147.8,135.1,13
2022-02-21,Jurong East,105.7,81.3,171.8,168.5,147.8,13
2022-02-28,Jurong East,147.9,105.7,81.3,171.8,168.5,9
2022-03-07,Jurong East,112.7,147.9,105.7,81.3,171.8,4
2022-03-14,Jurong East,178.5,112.7,147.9,105.7,81.3,3
2022-03-21,Jurong East,179.6,178.5,112.7,147.9,105.7,13
2022-03-28,Jurong East,189.9,179.6,178.5,112.7,147.9,4
2022-04-04,Jurong East,166.3,189.9,179.6,178.5,112.7,10
2022-04-11,Jurong East,233.4,166.3,189.9,179.6,178.5,9
2022-04-18,Jurong East,201.6,233.4,166.3,189.9,179.6,11
2022-04-25,Jurong East,187.1,201.6,233.4,166.3,189.9,7
2022-05-02,Jurong East,150.4,187.1,201.6,233.4,166.3,10
2022-05-09,Jurong East,148.2,150.4,187.1,201.6,233.4,5
2022-05-16,Jurong East,175.6,148.2,150.4,187.1,201.6,4
2022-05-23,Jurong East,150.1,175.6,148.2,150.4,187.1,13
2022-05-30,Jurong East,173.1,150.1,175.6,148.2,150.4,3
2022-06-06,Jurong East,132.6,173.1,150.1,175.6,148.2,4
2022-06-13,Jurong East,115.5,132.6,173.1,150.1,175.6,8
2022-06-20,Jurong East,92.1,115.5,132.6,173.1,150.1,7
2022-06-27,Jurong East,121.1,92.1,115.5,132.6,173.1,3
2022-07-04,Jurong East,126.5,121.1,92.1,115.5,132.6,5
2022-07-11,Jurong East,103.1,126.5,121.1,92.1,115.5,6
2022-07-18,Jurong East,105.1,103.1,126.5,121.1,92.1,6
2022-07-25,Jurong East,140.3,105.1,103.1,126.5,121.1,0
2022-08-01,Jurong East,72.3,140.3,105.1,103.1,126.5,4
2022-08-08,Jurong East,120.0,72.3,140.3,105.1,103.1,1
2022-08-15,Jurong East,120.0,120.0,72.3,140.3,105.1,2
2022-08-22,Jurong East,116.8,120.0,120.0,72.3,140.3,3
2022-08-29,Jurong East,153.8,116.8,120.0,120.0,72.3,3
2022-09-05,Jurong East,172.7,153.8,116.8,120.0,120.0,5
2022-09-12,Jurong East,138.2,172.7,153.8,116.8,120.0,1
2022-09-19,Jurong East,171.5,138.2,172.7,153.8,116.8,6
2022-09-26,Jurong East,200.0,171.5,138.2,172.7,153.8,4
2022-10-03,Jurong East,123.7,200.0,171.5,138.2,172.7,6
2022-10-10,Jurong East,133.1,123.7,200.0,171.5,138.2,5
2022-10-17,Jurong East,240.1,133.1,123.7,200.0,171.5,12
2022-10-24,Jurong East,183.3,240.1,133.1,123.7,200.0,11
2022-10-31,Jurong East,128.1,183.3,240.1,133.1,123.7,11
2022-11-07,Jurong East,193.8,128.1,183.3,240.1,133.1,7
2022-11-14,Jurong East,211.7,193.8,128.1,183.3,240.1,4
2022-11-21,Jurong East,198.9,211.7,193.8,128.1,183.3,4
2022-11-28,Jurong East,175.8,198.9,211.7,193.8,128.1,5
2022-12-05,Jurong East,142.7,175.8,198.9,211.7,193.8,6
2022-12-12,Jurong East,317.0,142.7,175.8,198.9,211.7,4
2022-12-19,Jurong East,191.1,317.0,142.7,175.8,198.9,8
2022-12-26,Jurong East,183.4,191.1,317.0,142.7,175.8,8
2023-01-02,Jurong East,269.6,183.4,191.1,317.0,142.7,5
2023-01-09,Jurong East,207.9,269.6,183.4,191.1,317.0,8
2023-01-16,Jurong East,179.0,207.9,269.6,183.4,191.1,9
2023-01-23,Jurong East,260.4,179.0,207.9,269.6,183.4,19
2023-01-30,Jurong East,226.7,260.4,179.0,207.9,269.6,8
2023-02-06,Jurong East,108.9,226.7,260.4,179.0,207.9,16
2023-02-13,Jurong East,170.7,108.9,226.7,260.4,179.0,9
2023-02-20,Jurong East,176.9,170.7,108.9,226.7,260.4,9
2023-02-27,Jurong East,172.6,176.9,170.7,108.9,226.7,5
2023-03-06,Jurong East,138.8,172.6,176.9,170.7,108.9,9
2023-03-13,Jurong East,212.0,138.8,172.6,176.9,170.7,9
2023-03-20,Jurong East,190.7,212.0,138.8,172.6,176.9,5
2023-03-27,Jurong East,159.8,190.7,212.0,138.8,172.6,11
2023-04-03,Jurong East,206.6,159.8,190.7,212.0,138.8,10
2023-04-10,Jurong East,136.6,206.6,159.8,190.7,212.0,7
2023-04-17,Jurong East,151.9,136.6,206.6,159.8,190.7,11
2023-04-24,Jurong East,124.9,151.9,136.6,206.6,159.8,8
2023-05-01,Jurong East,156.9,124.9,151.9,136.6,206.6,6
2023-05-08,Jurong East,211.4,156.9,124.9,151.9,136.6,5
2023-05-15,Jurong East,210.0,211.4,156.9,124.9,151.9,6
2023-05-22,Jurong East,150.7,210.0,211.4,156.9,124.9,8
2023-05-29,Jurong East,145.6,150.7,210.0,211.4,156.9,11
2023-06-05,Jurong East,170.5,145.6,150.7,210.0,211.4,15
2023-06-12,Jurong East,161.0,170.5,145.6,150.7,210.0,6
2023-06-19,Jurong East,142.1,161.0,170.5,145.6,150.7,10
2023-06-26,Jurong East,207.0,142.1,161.0,170.5,145.6,5
2023-07-03,Jurong East,87.7,207.0,142.1,161.0,170.5,6
2023-07-10,Jurong East,181.3,87.7,207.0,142.1,161.0,4
2023-07-17,Jurong East,79.0,181.3,87.7,207.0,142.1,8
2023-07-24,Jurong East,146.0,79.0,181.3,87.7,207.0,4
2023-07-31,Jurong East,126.0,146.0,79.0,181.3,87.7,4
2023-08-07,Jurong East,160.3,126.0,146.0,79.0,181.3,1
2023-08-14,Jurong East,81.3,160.3,126.0,146.0,79.0,7
2023-08-21,Jurong East,131.9,81.3,160.3,126.0,146.0,3
2023-08-28,Jurong East,69.2,131.9,81.3,160.3,126.0,2
2023-09-04,Jurong East,128.3,69.2,131.9,81.3,160.3,4
2023-09-11,Jurong East,119.9,128.3,69.2,131.9,81.3,1
2023-09-18,Jurong East,132.3,119.9,128.3,69.2,131.9,6
2023-09-25,Jurong East,195.2,132.3,119.9,128.3,69.2,2
2023-10-02,Jurong East,174.8,195.2,132.3,119.9,128.3,4
2023-10-09,Jurong East,189.1,174.8,195.2,132.3,119.9,6
2023-10-16,Jurong East,206.6,189.1,174.8,195.2,132.3,15
2023-10-23,Jurong East,193.1,206.6,189.1,174.8,195.2,9
2023-10-30,Jurong East,213.3,193.1,206.6,189.1,174.8,5
2023-11-06,Jurong East,210.7,213.3,193.1,206.6,189.1,6
2023-11-13,Jurong East,219.5,210.7,213.3,193.1,206.6,11
2023-11-20,Jurong East,253.3,219.5,210.7,213.3,193.1,9
2023-11-27,Jurong East,254.7,253.3,219.5,210.7,213.3,4
2023-12-04,Jurong East,249.2,254.7,253.3,219.5,210.7,11
2023-12-11,Jurong East,267.5,249.2,254.7,253.3,219.5,17
2023-12-18,Jurong East,201.2,267.5,249.2,254.7,253.3,12
2023-12-25,Jurong East,236.6,201.2,267.5,249.2,254.7,17
2024-01-01,Jurong East,216.1,236.6,201.2,267.5,249.2,4
2024-01-08,Jurong East,245.0,216.1,236.6,201.2,267.5,6
2024-01-15,Jurong East,253.5,245.0,216.1,236.6,201.2,7
2024-01-22,Jurong East,265.6,253.5,245.0,216.1,236.6,12
2024-01-29,Jurong East,228.1,265.6,253.5,245.0,216.1,10
2024-02-05,Jurong East,175.8,228.1,265.6,253.5,245.0,16
2024-02-12,Jurong East,139.7,175.8,228.1,265.6,253.5,5
2024-02-19,Jurong East,127.6,139.7,175.8,228.1,265.6,12
2024-02-26,Jurong East,178.8,127.6,139.7,175.8,228.1,12
2024-03-04,Jurong East,145.2,178.8,127.6,139.7,175.8,9
2024-03-11,Jurong East,172.2,145.2,178.8,127.6,139.7,8
2024-03-18,Jurong East,144.2,172.2,145.2,178.8,127.6,10
2024-03-25,Jurong East,178.4,144.2,172.2,145.2,178.8,11
2024-04-01,Jurong East,156.2,178.4,144.2,172.2,145.2,5
2024-04-08,Jurong East,223.7,156.2,178.4,144.2,172.2,6
2024-04-15,Jurong East,151.0,223.7,156.2,178.4,144.2,11
2024-04-22,Jurong East,177.0,151.0,223.7,156.2,178.4,5
2024-04-29,Jurong East,156.8,177.0,151.0,223.7,156.2,9
2024-05-06,Jurong East,134.3,156.8,177.0,151.0,223.7,9
2024-05-13,Jurong East,241.7,134.3,156.8,177.0,151.0,14
2024-05-20,Jurong East,158.9,241.7,134.3,156.8,177.0,6
2024-05-27,Jurong East,156.7,158.9,241.7,134.3,156.8,5
2024-06-03,Jurong East,83.8,156.7,158.9,241.7,134.3,8
2024-06-10,Jurong East,104.8,83.8,156.7,158.9,241.7,5
2024-06-17,Jurong East,99.5,104.8,83.8,156.7,158.9,7
2024-06-24,Jurong East,185.2,99.5,104.8,83.8,156.7,5
2024-07-01,Jurong East,81.1,185.2,99.5,104.8,83.8,8
2024-07-08,Jurong East,107.3,81.1,185.2,99.5,104.8,6
2024-07-15,Jurong East,117.4,107.3,81.1,185.2,99.5,8
2024-07-22,Jurong East,127.1,117.4,107.3,81.1,185.2,5
2024-07-29,Jurong East,86.1,127.1,117.4,107.3,81.1,5
2024-08-05,Jurong East,96.8,86.1,127.1,117.4,107.3,3
2024-08-12,Jurong East,164.2,96.8,86.1,127.1,117.4,13
2024-08-19,Jurong East,107.5,164.2,96.8,86.1,127.1,2
2024-08-26,Jurong East,76.8,107.5,164.2,96.8,86.1,5
2024-09-02,Jurong East,131.5,76.8,107.5,164.2,96.8,6
2024-09-09,Jurong East,138.2,131.5,76.8,107.5,164.2,3
2024-09-16,Jurong East,191.4,138.2,131.5,76.8,107.5,6
2024-09-23,Jurong East,174.2,191.4,138.2,131.5,76.8,10
2024-09-30,Jurong East,141.7,174.2,191.4,138.2,131.5,7
2024-10-07,Jurong East,193.6,141.7,174.2,191.4,138.2,4
2024-10-14,Jurong East,125.2,193.6,141.7,174.2,191.4,6
2024-10-21,Jurong East,153.3,125.2,193.6,141.7,174.2,8
2024-10-28,Jurong East,108.3,153.3,125.2,193.6,141.7,7
2024-11-04,Jurong East,179.6,108.3,153.3,125.2,193.6,4
2024-11-11,Jurong East,303.9,179.6,108.3,153.3,125.2,5
2024-11-18,Jurong East,175.8,303.9,179.6,108.3,153.3,4
2024-11-25,Jurong East,293.3,175.8,303.9,179.6,108.3,8
2024-12-02,Jurong East,108.9,293.3,175.8,303.9,179.6,8
2024-12-09,Jurong East,205.0,108.9,293.3,175.8,303.9,16
2024-12-16,Jurong East,167.6,205.0,108.9,293.3,175.8,10
2024-12-23,Jurong East,189.4,167.6,205.0,108.9,293.3,7
2022-01-03,Jurong West,234.9,,,,,3
2022-01-10,Jurong West,189.3,234.9,,,,5
2022-01-17,Jurong West,183.5,189.3,234.9,,,4
2022-01-24,Jurong West,194.5,183.5,189.3,234.9,,4
2022-01-31,Jurong West,203.9,194.5,183.5,189.3,234.9,10
2022-02-07,Jurong West,171.9,203.9,194.5,183.5,189.3,13
2022-02-14,Jurong West,138.8,171.9,203.9,194.5,183.5,14
2022-02-21,Jurong West,115.6,138.8,171.9,203.9,194.5,13
2022-02-28,Jurong West,184.6,115.6,138.8,171.9,203.9,5
2022-03-07,Jurong West,96.0,184.6,115.6,138.8,171.9,4
2022-03-14,Jurong West,143.4,96.0,184.6,115.6,138.8,2
2022-03-21,Jurong West,217.3,143.4,96.0,184.6,115.6,7
2022-03-28,Jurong West,217.1,217.3,143.4,96.0,184.6,8
2022-04-04,Jurong West,220.2,217.1,217.3,143.4,96.0,11
2022-04-11,Jurong West,253.0,220.2,217.1,217.3,143.4,12
2022-04-18,Jurong West,228.4,253.0,220.2,217.1,217.3,20
2022-04-25,Jurong West,218.0,228.4,253.0,220.2,217.1,10
2022-05-02,Jurong West,181.8,218.0,228.4,253.0,220.2,10
2022-05-09,Jurong West,170.8,181.8,218.0,228.4,253.0,9
2022-05-16,Jurong West,176.3,170.8,181.8,218.0,228.4,15
2022-05-23,Jurong West,173.9,176.3,170.8,181.8,218.0,7
2022-05-30,Jurong West,226.1,173.9,176.3,170.8,181.8,3
2022-06-06,Jurong West,128.4,226.1,173.9,176.3,170.8,9
2022-06-13,Jurong West,150.7,128.4,226.1,173.9,176.3,4
2022-06-20,Jurong West,75.4,150.7,128.4,226.1,173.9,8
2022-06-27,Jurong West,97.8,75.4,150.7,128.4,226.1,12
2022-07-04,Jurong West,124.1,97.8,75.4,150.7,128.4,5
2022-07-11,Jurong West,79.6,124.1,97.8,75.4,150.7,8
2022-07-18,Jurong West,148.9,79.6,124.1,97.8,75.4,3
2022-07-25,Jurong West,176.5,148.9,79.6,124.1,97.8,8
2022-08-01,Jurong West,127.6,176.5,148.9,79.6,124.1,3
2022-08-08,Jurong West,140.8,127.6,176.5,148.9,79.6,9
2022-08-15,Jurong West,135.1,140.8,127.6,176.5,148.9,7
2022-08-22,Jurong West,92.8,135.1,140.8,127.6,176.5,4
2022-08-29,Jurong West,169.4,92.8,135.1,140.8,127.6,3
2022-09-05,Jurong West,202.7,169.4,92.8,135.1,140.8,9
2022-09-12,Jurong West,189.9,202.7,169.4,92.8,135.1,0
2022-09-19,Jurong West,178.4,189.9,202.7,169.4,92.8,13
2022-09-26,Jurong West,240.9,178.4,189.9,202.7,169.4,11
2022-10-03,Jurong West,194.0,240.9,178.4,189.9,202.7,12
2022-10-10,Jurong West,123.3,194.0,240.9,178.4,189.9,10
2022-10-17,Jurong West,208.2,123.3,194.0,240.9,178.4,11
2022-10-24,Jurong West,176.1,208.2,123.3,194.0,240.9,7
2022-10-31,Jurong West,132.5,176.1,208.2,123.3,194.0,10
2022-11-07,Jurong West,236.1,132.5,176.1,208.2,123.3,9
2022-11-14,Jurong West,275.5,236.1,132.5,176.1,208.2,0
2022-11-21,Jurong West,187.7,275.5,236.1,132.5,176.1,12
2022-11-28,Jurong West,155.5,187.7,275.5,236.1,132.5,16
2022-12-05,Jurong West,160.4,155.5,187.7,275.5,236.1,15
2022-12-12,Jurong West,280.1,160.4,155.5,187.7,275.5,7
2022-12-19,Jurong West,164.5,280.1,160.4,155.5,187.7,2
2022-12-26,Jurong West,167.5,164.5,280.1,160.4,155.5,11
2023-01-02,Jurong West,292.5,167.5,164.5,280.1,160.4,9
2023-01-09,Jurong West,227.2,292.5,167.5,164.5,280.1,6
2023-01-16,Jurong West,219.7,227.2,292.5,167.5,164.5,13
2023-01-23,Jurong West,309.9,219.7,227.2,292.5,167.5,15
2023-01-30,Jurong West,269.8,309.9,219.7,227.2,292.5,8
2023-02-06,Jurong West,131.2,269.8,309.9,219.7,227.2,12
2023-02-13,Jurong West,157.9,131.2,269.8,309.9,219.7,5
2023-02-20,Jurong West,240.2,157.9,131.2,269.8,309.9,14
2023-02-27,Jurong West,121.8,240.2,157.9,131.2,269.8,14
2023-03-06,Jurong West,148.8,121.8,240.2,157.9,131.2,10
2023-03-13,Jurong West,191.1,148.8,121.8,240.2,157.9,16
2023-03-20,Jurong West,234.8,191.1,148.8,121.8,240.2,6
2023-03-27,Jurong West,150.6,234.8,191.1,148.8,121.8,5
2023-04-03,Jurong West,197.5,150.6,234.8,191.1,148.8,13
2023-04-10,Jurong West,158.8,197.5,150.6,234.8,191.1,4
2023-04-17,Jurong West,222.4,158.8,197.5,150.6,234.8,12
2023-04-24,Jurong West,183.3,222.4,158.8,197.5,150.6,8
2023-05-01,Jurong West,142.6,183.3,222.4,158.8,197.5,3
2023-05-08,Jurong West,242.0,142.6,183.3,222.4,158.8,8
2023-05-15,Jurong West,222.9,242.0,142.6,183.3,222.4,5
2023-05-22,Jurong West,154.8,222.9,242.0,142.6,183.3,11
2023-05-29,Jurong West,181.8,154.8,222.9,242.0,142.6,10
2023-06-05,Jurong West,171.0,181.8,154.8,222.9,242.0,5
2023-06-12,Jurong West,137.3,171.0,181.8,154.8,222.9,6
2023-06-19,Jurong West,107.6,137.3,171.0,181.8,154.8,18
2023-06-26,Jurong West,162.6,107.6,137.3,171.0,181.8,9
2023-07-03,Jurong West,118.8,162.6,107.6,137.3,171.0,9
2023-07-10,Jurong West,202.1,118.8,162.6,107.6,137.3,9
2023-07-17,Jurong West,122.1,202.1,118.8,162.6,107.6,4
2023-07-24,Jurong West,139.5,122.1,202.1,118.8,162.6,6
2023-07-31,Jurong West,172.1,139.5,122.1,202.1,118.8,8
2023-08-07,Jurong West,136.6,172.1,139.5,122.1,202.1,7
2023-08-14,Jurong West,111.5,136.6,172.1,139.5,122.1,7
2023-08-21,Jurong West,126.9,111.5,136.6,172.1,139.5,4
2023-08-28,Jurong West,78.5,126.9,111.5,136.6,172.1,6
2023-09-04,Jurong West,139.2,78.5,126.9,111.5,136.6,4
2023-09-11,Jurong West,143.1,139.2,78.5,126.9,111.5,1
2023-09-18,Jurong West,146.5,143.1,139.2,78.5,126.9,4
2023-09-25,Jurong West,219.7,146.5,143.1,139.2,78.5,6
2023-10-02,Jurong West,172.5,219.7,146.5,143.1,139.2,5
2023-10-09,Jurong West,176.8,172.5,219.7,146.5,143.1,7
2023-10-16,Jurong West,193.8,176.8,172.5,219.7,146.5,5
2023-10-23,Jurong West,184.4,193.8,176.8,172.5,219.7,6
2023-10-30,Jurong West,198.5,184.4,193.8,176.8,172.5,5
2023-11-06,Jurong West,224.5,198.5,184.4,193.8,176.8,8
2023-11-13,Jurong West,263.7,224.5,198.5,184.4,193.8,11
2023-11-20,Jurong West,244.5,263.7,224.5,198.5,184.4,9
2023-11-27,Jurong West,257.2,244.5,263.7,224.5,198.5,6
2023-12-04,Jurong West,275.1,257.2,244.5,263.7,224.5,5
2023-12-11,Jurong West,253.1,275.1,257.2,244.5,263.7,4
2023-12-18,Jurong West,238.3,253.1,275.1,257.2,244.5,11
2023-12-25,Jurong West,252.5,238.3,253.1,275.1,257.2,11
2024-01-01,Jurong West,199.4,252.5,238.3,253.1,275.1,15
2024-01-08,Jurong West,261.3,199.4,252.5,238.3,253.1,9
2024-01-15,Jurong West,290.0,261.3,199.4,252.5,238.3,9
2024-01-22,Jurong West,301.0,290.0,261.3,199.4,252.5,18
2024-01-29,Jurong West,273.7,301.0,290.0,261.3,199.4,15
2024-02-05,Jurong West,219.6,273.7,301.0,290.0,261.3,10
2024-02-12,Jurong West,133.2,219.6,273.7,301.0,290.0,17
2024-02-19,Jurong West,155.9,133.2,219.6,273.7,301.0,13
2024-02-26,Jurong West,184.5,155.9,133.2,219.6,273.7,3
2024-03-04,Jurong West,206.7,184.5,155.9,133.2,219.6,14
2024-03-11,Jurong West,219.1,206.7,184.5,155.9,133.2,10
2024-03-18,Jurong West,95.7,219.1,206.7,184.5,155.9,14
2024-03-25,Jurong West,219.2,95.7,219.1,206.7,184.5,14
2024-04-01,Jurong West,146.6,219.2,95.7,219.1,206.7,12
2024-04-08,Jurong West,214.2,146.6,219.2,95.7,219.1,13
2024-04-15,Jurong West,128.9,214.2,146.6,219.2,95.7,9
2024-04-22,Jurong West,145.6,128.9,214.2,146.6,219.2,8
2024-04-29,Jurong West,124.4,145.6,128.9,214.2,146.6,9
2024-05-06,Jurong West,212.9,124.4,145.6,128.9,214.2,19
2024-05-13,Jurong West,262.0,212.9,124.4,145.6,128.9,3
2024-05-20,Jurong West,161.8,262.0,212.9,124.4,145.6,10
2024-05-27,Jurong West,141.0,161.8,262.0,212.9,124.4,17
2024-06-03,Jurong West,122.0,141.0,161.8,262.0,212.9,16
2024-06-10,Jurong West,83.2,122.0,141.0,161.8,262.0,8
2024-06-17,Jurong West,110.7,83.2,122.0,141.0,161.8,7
2024-06-24,Jurong West,138.4,110.7,83.2,122.0,141.0,6
2024-07-01,Jurong West,140.1,138.4,110.7,83.2,122.0,6
2024-07-08,Jurong West,79.6,140.1,138.4,110.7,83.2,9
2024-07-15,Jurong West,89.7,79.6,140.1,138.4,110.7,5
2024-07-22,Jurong West,144.4,89.7,79.6,140.1,138.4,4
2024-07-29,Jurong West,92.8,144.4,89.7,79.6,140.1,4
2024-08-05,Jurong West,104.3,92.8,144.4,89.7,79.6,3
2024-08-12,Jurong West,200.2,104.3,92.8,144.4,89.7,5
2024-08-19,Jurong West,100.4,200.2,104.3,92.8,144.4,5
2024-08-26,Jurong West,89.3,100.4,200.2,104.3,92.8,3
2024-09-02,Jurong West,109.8,89.3,100.4,200.2,104.3,7
2024-09-09,Jurong West,180.2,109.8,89.3,100.4,200.2,6
2024-09-16,Jurong West,170.0,180.2,109.8,89.3,100.4,0
2024-09-23,Jurong West,219.4,170.0,180.2,109.8,89.3,7
2024-09-30,Jurong West,224.4,219.4,170.0,180.2,109.8,6
2024-10-07,Jurong West,167.7,224.4,219.4,170.0,180.2,5
2024-10-14,Jurong West,91.8,167.7,224.4,219.4,170.0,7
2024-10-21,Jurong West,145.2,91.8,167.7,224.4,219.4,13
2024-10-28,Jurong West,100.4,145.2,91.8,167.7,224.4,7
2024-11-04,Jurong West,196.3,100.4,145.2,91.8,167.7,9
2024-11-11,Jurong West,291.3,196.3,100.4,145.2,91.8,8
2024-11-18,Jurong West,176.0,291.3,196.3,100.4,145.2,4
2024-11-25,Jurong West,280.1,176.0,291.3,196.3,100.4,10
2024-12-02,Jurong West,181.1,280.1,176.0,291.3,196.3,13
2024-12-09,Jurong West,179.0,181.1,280.1,176.0,291.3,5
2024-12-16,Jurong West,183.7,179.0,181.1,280.1,176.0,14
2024-12-23,Jurong West,203.7,183.7,179.0,181.1,280.1,5
2022-01-03,Kallang,184.0,,,,,7
2022-01-10,Kallang,174.7,184.0,,,,8
2022-01-17,Kallang,138.9,174.7,184.0,,,8
2022-01-24,Kallang,179.4,138.9,174.7,184.0,,11
2022-01-31,Kallang,201.3,179.4,138.9,174.7,184.0,16
2022-02-07,Kallang,200.4,201.3,179.4,138.9,174.7,26
2022-02-14,Kallang,142.1,200.4,201.3,179.4,138.9,19
2022-02-21,Kallang,144.1,142.1,200.4,201.3,179.4,9
2022-02-28,Kallang,180.3,144.1,142.1,200.4,201.3,14
2022-03-07,Kallang,112.8,180.3,144.1,142.1,200.4,24
2022-03-14,Kallang,129.4,112.8,180.3,144.1,142.1,27
2022-03-21,Kallang,157.4,129.4,112.8,180.3,144.1,25
2022-03-28,Kallang,173.7,157.4,129.4,112.8,180.3,21
2022-04-04,Kallang,194.0,173.7,157.4,129.4,112.8,13
2022-04-11,Kallang,240.4,194.0,173.7,157.4,129.4,10
2022-04-18,Kallang,254.9,240.4,194.0,173.7,157.4,16
2022-04-25,Kallang,223.9,254.9,240.4,194.0,173.7,14
2022-05-02,Kallang,150.4,223.9,254.9,240.4,194.0,23
2022-05-09,Kallang,120.8,150.4,223.9,254.9,240.4,19
2022-05-16,Kallang,159.4,120.8,150.4,223.9,254.9,17
2022-05-23,Kallang,169.8,159.4,120.8,150.4,223.9,17
2022-05-30,Kallang,176.1,169.8,159.4,120.8,150.4,17
2022-06-06,Kallang,125.9,176.1,169.8,159.4,120.8,25
2022-06-13,Kallang,180.9,125.9,176.1,169.8,159.4,10
2022-06-20,Kallang,84.4,180.9,125.9,176.1,169.8,21
2022-06-27,Kallang,90.5,84.4,180.9,125.9,176.1,17
2022-07-04,Kallang,138.0,90.5,84.4,180.9,125.9,19
2022-07-11,Kallang,116.4,138.0,90.5,84.4,180.9,12
2022-07-18,Kallang,126.4,116.4,138.0,90.5,84.4,19
