week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases,rainfall_roll2w,rainfall_roll4w,rainfall_roll4w_sum,week_of_year,sin_week,cos_week,cases_lag1
2023-07-17,Bukit Batok,65.4,169.1,101.4,158.5,106.3,3,117.24999999999997,123.6,494.4,29,-0.3546048870425356,-0.9350162426854148,0.0
2023-07-24,Bukit Batok,116.6,65.4,169.1,101.4,158.5,12,90.99999999999997,113.125,452.5,30,-0.46472317204376806,-0.8854560256532101,3.0
2023-07-31,Bukit Batok,103.7,116.6,65.4,169.1,101.4,11,110.14999999999998,113.7,454.8,31,-0.5680647467311556,-0.8229838658936565,12.0
2023-08-07,Bukit Batok,129.5,103.7,116.6,65.4,169.1,4,116.59999999999998,103.8,415.2,32,-0.663122658240795,-0.7485107481711013,11.0
2023-08-14,Bukit Batok,80.0,129.5,103.7,116.6,65.4,8,104.74999999999997,107.44999999999999,429.79999999999995,33,-0.7485107481711011,-0.6631226582407952,4.0
2023-08-21,Bukit Batok,132.3,80.0,129.5,103.7,116.6,10,106.14999999999998,111.375,445.5,34,-0.8229838658936564,-0.5680647467311559,8.0
2023-08-28,Bukit Batok,73.2,132.3,80.0,129.5,103.7,4,102.74999999999997,103.75,415.0,35,-0.8854560256532096,-0.4647231720437691,10.0
2023-09-04,Bukit Batok,120.4,73.2,132.3,80.0,129.5,3,96.79999999999998,101.47500000000001,405.90000000000003,36,-0.9350162426854147,-0.3546048870425359,4.0
2023-09-11,Bukit Batok,83.0,120.4,73.2,132.3,80.0,5,101.69999999999997,102.22500000000001,408.90000000000003,37,-0.970941817426052,-0.23931566428755774,3.0
2023-09-18,Bukit Batok,92.0,83.0,120.4,73.2,132.3,6,87.49999999999997,92.15,368.6,38,-0.992708874098054,-0.12053668025532357,5.0
2023-09-25,Bukit Batok,238.9,92.0,83.0,120.4,73.2,2,165.45,133.575,534.3,39,-1.0,-1.8369701987210297e-16,6.0
2023-10-02,Bukit Batok,165.8,238.9,92.0,83.0,120.4,2,202.34999999999997,144.925,579.7,40,-0.992708874098054,0.1205366802553232,2.0
2023-10-09,Bukit Batok,175.8,165.8,238.9,92.0,83.0,9,170.79999999999998,168.125,672.5,41,-0.9709418174260521,0.23931566428755738,2.0
2023-10-16,Bukit Batok,155.0,175.8,165.8,238.9,92.0,10,165.39999999999998,183.875,735.5,42,-0.9350162426854148,0.35460488704253557,9.0
2023-10-23,Bukit Batok,189.7,155.0,175.8,165.8,238.9,9,172.34999999999997,171.575,686.3,43,-0.8854560256532101,0.464723172043768,10.0
2023-10-30,Bukit Batok,193.5,189.7,155.0,175.8,165.8,2,191.59999999999997,178.5,714.0,44,-0.822983865893657,0.5680647467311548,9.0
2023-11-06,Bukit Batok,172.4,193.5,189.7,155.0,175.8,9,182.95,177.65,710.6,45,-0.7485107481711011,0.6631226582407952,2.0
2023-11-13,Bukit Batok,206.3,172.4,193.5,189.7,155.0,11,189.34999999999997,190.475,761.9,46,-0.6631226582407955,0.7485107481711007,9.0
2023-11-20,Bukit Batok,206.3,206.3,172.4,193.5,189.7,15,206.3,194.62500000000003,778.5000000000001,47,-0.5680647467311559,0.8229838658936564,11.0
2023-11-27,Bukit Batok,231.3,206.3,206.3,172.4,193.5,13,218.79999999999998,204.075,816.3,48,-0.4647231720437684,0.88545602565321,15.0
2023-12-04,Bukit Batok,214.4,231.3,206.3,206.3,172.4,11,222.84999999999997,214.575,858.3,49,-0.35460488704253595,0.9350162426854147,13.0
2023-12-11,Bukit Batok,209.6,214.4,231.3,206.3,206.3,9,211.99999999999997,215.4,861.6,50,-0.2393156642875578,0.970941817426052,11.0
2023-12-18,Bukit Batok,175.1,209.6,214.4,231.3,206.3,12,192.34999999999997,207.6,830.4,51,-0.12053668025532363,0.992708874098054,9.0
2023-12-25,Bukit Batok,228.1,175.1,209.6,214.4,231.3,10,201.59999999999997,206.8,827.2,52,6.432490598706546e-16,1.0,12.0
2024-01-01,Bukit Batok,146.9,228.1,175.1,209.6,214.4,10,187.49999999999997,189.92499999999998,759.6999999999999,1,0.12053668025532305,0.992708874098054,10.0
2024-01-08,Bukit Batok,249.8,146.9,228.1,175.1,209.6,15,198.34999999999997,199.97500000000002,799.9000000000001,2,0.23931566428755774,0.970941817426052,10.0
2024-01-15,Bukit Batok,243.0,249.8,146.9,228.1,175.1,11,246.39999999999998,216.95,867.8,3,0.3546048870425356,0.9350162426854148,15.0
2024-01-22,Bukit Batok,254.0,243.0,249.8,146.9,228.1,9,248.49999999999997,223.425,893.7,4,0.4647231720437685,0.8854560256532099,11.0
2024-01-29,Bukit Batok,195.3,254.0,243.0,249.8,146.9,9,224.64999999999998,235.525,942.1,5,0.5680647467311558,0.8229838658936564,9.0
2024-02-05,Bukit Batok,188.4,195.3,254.0,243.0,249.8,20,191.84999999999997,220.17499999999998,880.6999999999999,6,0.6631226582407952,0.7485107481711011,9.0
2024-02-12,Bukit Batok,129.3,188.4,195.3,254.0,243.0,12,158.84999999999997,191.75000000000003,767.0000000000001,7,0.7485107481711011,0.6631226582407953,20.0
2024-02-19,Bukit Batok,131.1,129.3,188.4,195.3,254.0,19,130.2,161.02499999999998,644.0999999999999,8,0.8229838658936564,0.5680647467311559,12.0
2024-02-26,Bukit Batok,171.3,131.1,129.3,188.4,195.3,12,151.2,155.025,620.1,9,0.8854560256532099,0.4647231720437686,19.0
2024-03-04,Bukit Batok,131.1,171.3,131.1,129.3,188.4,10,151.2,140.70000000000002,562.8000000000001,10,0.9350162426854148,0.35460488704253557,12.0
2024-03-11,Bukit Batok,182.1,131.1,171.3,131.1,129.3,9,156.59999999999997,153.89999999999998,615.5999999999999,11,0.970941817426052,0.23931566428755804,10.0
2024-03-18,Bukit Batok,110.3,182.1,131.1,171.3,131.1,7,146.19999999999996,148.7,594.8,12,0.992708874098054,0.120536680255323,9.0
2024-03-25,Bukit Batok,156.7,110.3,182.1,131.1,171.3,8,133.49999999999994,145.05,580.2,13,1.0,-1.6081226496766364e-16,7.0
2024-04-01,Bukit Batok,138.1,156.7,110.3,182.1,131.1,5,147.39999999999995,146.79999999999998,587.1999999999999,14,0.992708874098054,-0.12053668025532288,8.0
2024-04-08,Bukit Batok,207.9,138.1,156.7,110.3,182.1,15,172.99999999999994,153.25,613.0,15,0.9709418174260521,-0.2393156642875575,5.0
2024-04-15,Bukit Batok,116.0,207.9,138.1,156.7,110.3,6,161.94999999999996,154.675,618.7,16,0.9350162426854148,-0.35460488704253545,15.0
2024-04-22,Bukit Batok,147.2,116.0,207.9,138.1,156.7,18,131.59999999999997,152.3,609.2,17,0.8854560256532099,-0.4647231720437685,6.0
2024-04-29,Bukit Batok,166.1,147.2,116.0,207.9,138.1,8,156.64999999999995,159.29999999999998,637.1999999999999,18,0.8229838658936565,-0.5680647467311557,18.0
2024-05-06,Bukit Batok,164.3,166.1,147.2,116.0,207.9,10,165.19999999999996,148.4,593.6,19,0.7485107481711013,-0.663122658240795,8.0
2024-05-13,Bukit Batok,245.3,164.3,166.1,147.2,116.0,4,204.79999999999995,180.725,722.9,20,0.6631226582407952,-0.7485107481711012,10.0
2024-05-20,Bukit Batok,102.0,245.3,164.3,166.1,147.2,13,173.64999999999998,169.425,677.7,21,0.5680647467311558,-0.8229838658936564,4.0
2024-05-27,Bukit Batok,159.0,102.0,245.3,164.3,166.1,11,130.49999999999994,167.65,670.6,22,0.46472317204376906,-0.8854560256532096,13.0
2024-06-03,Bukit Batok,76.9,159.0,102.0,245.3,164.3,14,117.94999999999996,145.8,583.2,23,0.35460488704253584,-0.9350162426854147,11.0
2024-06-10,Bukit Batok,71.4,76.9,159.0,102.0,245.3,2,74.14999999999996,102.32500000000002,409.30000000000007,24,0.23931566428755768,-0.970941817426052,14.0
2024-06-17,Bukit Batok,109.2,71.4,76.9,159.0,102.0,4,90.29999999999995,104.12500000000001,416.50000000000006,25,0.12053668025532308,-0.992708874098054,2.0
2024-06-24,Bukit Batok,159.6,109.2,71.4,76.9,159.0,6,134.39999999999998,104.27499999999999,417.09999999999997,26,-3.216245299353273e-16,-1.0,4.0
2024-07-01,Bukit Batok,98.2,159.6,109.2,71.4,76.9,8,128.89999999999998,109.6,438.4,27,-0.12053668025532283,-0.992708874098054,6.0
2024-07-08,Bukit Batok,81.8,98.2,159.6,109.2,71.4,19,89.99999999999996,112.2,448.8,28,-0.23931566428755743,-0.9709418174260521,8.0
2024-07-15,Bukit Batok,95.2,81.8,98.2,159.6,109.2,7,88.49999999999996,108.69999999999999,434.79999999999995,29,-0.3546048870425356,-0.9350162426854148,19.0
2024-07-22,Bukit Batok,157.6,95.2,81.8,98.2,159.6,6,126.39999999999995,108.2,432.8,30,-0.46472317204376806,-0.8854560256532101,7.0
2024-07-29,Bukit Batok,98.2,157.6,95.2,81.8,98.2,4,127.89999999999998,108.2,432.8,31,-0.5680647467311556,-0.8229838658936565,6.0
2024-08-05,Bukit Batok,84.4,98.2,157.6,95.2,81.8,6,91.29999999999995,108.85000000000001,435.40000000000003,32,-0.663122658240795,-0.7485107481711013,4.0
2024-08-12,Bukit Batok,125.4,84.4,98.2,157.6,95.2,6,104.89999999999996,116.4,465.6,33,-0.7485107481711011,-0.6631226582407952,6.0
2024-08-19,Bukit Batok,95.1,125.4,84.4,98.2,157.6,6,110.24999999999996,100.775,403.1,34,-0.8229838658936564,-0.5680647467311559,6.0
2024-08-26,Bukit Batok,65.6,95.1,125.4,84.4,98.2,2,80.34999999999995,92.625,370.5,35,-0.8854560256532096,-0.4647231720437691,6.0
2024-09-02,Bukit Batok,73.8,65.6,95.1,125.4,84.4,6,69.69999999999996,89.975,359.9,36,-0.9350162426854147,-0.3546048870425359,2.0
2024-09-09,Bukit Batok,131.5,73.8,65.6,95.1,125.4,9,102.64999999999996,91.5,366.0,37,-0.970941817426052,-0.23931566428755774,6.0
2024-09-16,Bukit Batok,117.8,131.5,73.8,65.6,95.1,7,124.64999999999998,97.175,388.7,38,-0.992708874098054,-0.12053668025532357,9.0
2024-09-23,Bukit Batok,151.5,117.8,131.5,73.8,65.6,4,134.64999999999998,118.65,474.6,39,-1.0,-1.8369701987210297e-16,7.0
2024-09-30,Bukit Batok,153.2,151.5,117.8,131.5,73.8,10,152.34999999999997,138.5,554.0,40,-0.992708874098054,0.1205366802553232,4.0
2024-10-07,Bukit Batok,148.9,153.2,151.5,117.8,131.5,3,151.04999999999995,142.85,571.4,41,-0.9709418174260521,0.23931566428755738,10.0
2024-10-14,Bukit Batok,107.7,148.9,153.2,151.5,117.8,6,128.29999999999998,140.325,561.3,42,-0.9350162426854148,0.35460488704253557,3.0
2024-10-21,Bukit Batok,126.0,107.7,148.9,153.2,151.5,4,116.84999999999997,133.95,535.8,43,-0.8854560256532101,0.464723172043768,6.0
2024-10-28,Bukit Batok,117.2,126.0,107.7,148.9,153.2,3,121.59999999999997,124.95,499.8,44,-0.822983865893657,0.5680647467311548,4.0
2024-11-04,Bukit Batok,159.3,117.2,126.0,107.7,148.9,7,138.24999999999997,127.55,510.2,45,-0.7485107481711011,0.6631226582407952,3.0
2024-11-11,Bukit Batok,292.8,159.3,117.2,126.0,107.7,1,226.04999999999998,173.825,695.3,46,-0.6631226582407955,0.7485107481711007,7.0
2024-11-18,Bukit Batok,161.0,292.8,159.3,117.2,126.0,9,226.89999999999998,182.575,730.3,47,-0.5680647467311559,0.8229838658936564,1.0
2024-11-25,Bukit Batok,248.9,161.0,292.8,159.3,117.2,6,204.95,215.5,862.0,48,-0.4647231720437684,0.88545602565321,9.0
2024-12-02,Bukit Batok,142.0,248.9,161.0,292.8,159.3,12,195.45,211.175,844.7,49,-0.35460488704253595,0.9350162426854147,6.0
2024-12-09,Bukit Batok,142.6,142.0,248.9,161.0,292.8,12,142.29999999999995,173.625,694.5,50,-0.2393156642875578,0.970941817426052,12.0
2024-12-16,Bukit Batok,189.6,142.6,142.0,248.9,161.0,11,166.09999999999997,180.775,723.1,51,-0.12053668025532363,0.992708874098054,12.0
2024-12-23,Bukit Batok,171.5,189.6,142.6,142.0,248.9,20,180.54999999999995,161.42499999999998,645.6999999999999,52,6.432490598706546e-16,1.0,11.0
2022-01-31,Bukit Merah,246.7,185.1,167.8,204.2,223.4,16,215.89999999999998,200.95,803.8,5,0.5680647467311558,0.8229838658936564,9.0
2022-02-07,Bukit Merah,229.9,246.7,185.1,167.8,204.2,13,238.3,207.375,829.5,6,0.6631226582407952,0.7485107481711011,16.0
2022-02-14,Bukit Merah,139.1,229.9,246.7,185.1,167.8,22,184.5,200.2,800.8,7,0.7485107481711011,0.6631226582407953,13.0
2022-02-21,Bukit Merah,147.6,139.1,229.9,246.7,185.1,19,143.35,190.825,763.3,8,0.8229838658936564,0.5680647467311559,22.0
2022-02-28,Bukit Merah,209.4,147.6,139.1,229.9,246.7,22,178.5,181.5,726.0,9,0.8854560256532099,0.4647231720437686,19.0
2022-03-07,Bukit Merah,109.5,209.4,147.6,139.1,229.9,12,159.45,151.39999999999998,605.5999999999999,10,0.9350162426854148,0.35460488704253557,22.0
2022-03-14,Bukit Merah,188.9,109.5,209.4,147.6,139.1,23,149.2,163.85,655.4,11,0.970941817426052,0.23931566428755804,12.0
2022-03-21,Bukit Merah,203.6,188.9,109.5,209.4,147.6,12,196.25,177.85,711.4,12,0.992708874098054,0.120536680255323,23.0
2022-03-28,Bukit Merah,211.1,203.6,188.9,109.5,209.4,24,207.35,178.275,713.1,13,1.0,-1.6081226496766364e-16,12.0
2022-04-04,Bukit Merah,228.3,211.1,203.6,188.9,109.5,21,219.7,207.975,831.9,14,0.992708874098054,-0.12053668025532288,24.0
2022-04-11,Bukit Merah,255.5,228.3,211.1,203.6,188.9,16,241.9,224.625,898.5,15,0.9709418174260521,-0.2393156642875575,21.0
2022-04-18,Bukit Merah,221.5,255.5,228.3,211.1,203.6,15,238.5,229.1,916.4,16,0.9350162426854148,-0.35460488704253545,16.0
2022-04-25,Bukit Merah,241.9,221.5,255.5,228.3,211.1,18,231.7,236.8,947.2,17,0.8854560256532099,-0.4647231720437685,15.0
2022-05-02,Bukit Merah,184.4,241.9,221.5,255.5,228.3,30,213.15,225.82500000000002,903.3000000000001,18,0.8229838658936565,-0.5680647467311557,18.0
2022-05-09,Bukit Merah,173.5,184.4,241.9,221.5,255.5,18,178.95,205.32500000000002,821.3000000000001,19,0.7485107481711013,-0.663122658240795,30.0
2022-05-16,Bukit Merah,267.4,173.5,184.4,241.9,221.5,21,220.45,216.8,867.2,20,0.6631226582407952,-0.7485107481711012,18.0
2022-05-23,Bukit Merah,195.7,267.4,173.5,184.4,241.9,20,231.54999999999998,205.25,821.0,21,0.5680647467311558,-0.8229838658936564,21.0
2022-05-30,Bukit Merah,214.2,195.7,267.4,173.5,184.4,21,204.95,212.7,850.8,22,0.46472317204376906,-0.8854560256532096,20.0
2022-06-06,Bukit Merah,154.7,214.2,195.7,267.4,173.5,12,184.45,208.0,832.0,23,0.35460488704253584,-0.9350162426854147,21.0
2022-06-13,Bukit Merah,153.2,154.7,214.2,195.7,267.4,22,153.95,179.45,717.8,24,0.23931566428755768,-0.970941817426052,12.0
2022-06-20,Bukit Merah,123.1,153.2,154.7,214.2,195.7,22,138.14999999999998,161.29999999999998,645.1999999999999,25,0.12053668025532308,-0.992708874098054,22.0
2022-06-27,Bukit Merah,88.8,123.1,153.2,154.7,214.2,17,105.94999999999999,129.95,519.8,26,-3.216245299353273e-16,-1.0,22.0
2022-07-04,Bukit Merah,127.7,88.8,123.1,153.2,154.7,19,108.25,123.19999999999999,492.79999999999995,27,-0.12053668025532283,-0.992708874098054,17.0
2022-07-11,Bukit Merah,130.7,127.7,88.8,123.1,153.2,20,129.2,117.57499999999999,470.29999999999995,28,-0.23931566428755743,-0.9709418174260521,19.0
2022-07-18,Bukit Merah,154.4,130.7,127.7,88.8,123.1,13,142.55,125.39999999999999,501.59999999999997,29,-0.3546048870425356,-0.9350162426854148,20.0
2022-07-25,Bukit Merah,149.0,154.4,130.7,127.7,88.8,11,151.7,140.45,561.8,30,-0.46472317204376806,-0.8854560256532101,13.0
2022-08-01,Bukit Merah,61.0,149.0,154.4,130.7,127.7,17,105.0,123.77499999999999,495.09999999999997,31,-0.5680647467311556,-0.8229838658936565,11.0
2022-08-08,Bukit Merah,173.3,61.0,149.0,154.4,130.7,19,117.15,134.425,537.7,32,-0.663122658240795,-0.7485107481711013,17.0
2022-08-15,Bukit Merah,116.9,173.3,61.0,149.0,154.4,6,145.10000000000002,125.05000000000001,500.20000000000005,33,-0.7485107481711011,-0.6631226582407952,19.0
2022-08-22,Bukit Merah,155.0,116.9,173.3,61.0,149.0,17,135.95,126.55000000000001,506.20000000000005,34,-0.8229838658936564,-0.5680647467311559,6.0
2022-08-29,Bukit Merah,217.7,155.0,116.9,173.3,61.0,15,186.35,165.725,662.9,35,-0.8854560256532096,-0.4647231720437691,17.0
2022-09-05,Bukit Merah,206.7,217.7,155.0,116.9,173.3,15,212.2,174.075,696.3,36,-0.9350162426854147,-0.3546048870425359,15.0
2022-09-12,Bukit Merah,205.8,206.7,217.7,155.0,116.9,18,206.25,196.3,785.2,37,-0.970941817426052,-0.23931566428755774,15.0
2022-09-19,Bukit Merah,228.2,205.8,206.7,217.7,155.0,8,217.0,214.6,858.4,38,-0.992708874098054,-0.12053668025532357,18.0
2022-09-26,Bukit Merah,246.4,228.2,205.8,206.7,217.7,8,237.3,221.77499999999998,887.0999999999999,39,-1.0,-1.8369701987210297e-16,8.0
2022-10-03,Bukit Merah,192.0,246.4,228.2,205.8,206.7,23,219.2,218.10000000000002,872.4000000000001,40,-0.992708874098054,0.1205366802553232,8.0
2022-10-10,Bukit Merah,144.8,192.0,246.4,228.2,205.8,17,168.4,202.85,811.4,41,-0.9709418174260521,0.23931566428755738,23.0
2022-10-17,Bukit Merah,245.2,144.8,192.0,246.4,228.2,14,195.0,207.10000000000002,828.4000000000001,42,-0.9350162426854148,0.35460488704253557,17.0
2022-10-24,Bukit Merah,181.3,245.2,144.8,192.0,246.4,20,213.25,190.825,763.3,43,-0.8854560256532101,0.464723172043768,14.0
2022-10-31,Bukit Merah,141.6,181.3,245.2,144.8,192.0,16,161.45,178.225,712.9,44,-0.822983865893657,0.5680647467311548,20.0
2022-11-07,Bukit Merah,260.1,141.6,181.3,245.2,144.8,12,200.85,207.05,828.2,45,-0.7485107481711011,0.6631226582407952,16.0
2022-11-14,Bukit Merah,315.8,260.1,141.6,181.3,245.2,17,287.95000000000005,224.7,898.8,46,-0.6631226582407955,0.7485107481711007,12.0
2022-11-21,Bukit Merah,233.4,315.8,260.1,141.6,181.3,19,274.6,237.72500000000002,950.9000000000001,47,-0.5680647467311559,0.8229838658936564,17.0
2022-11-28,Bukit Merah,191.9,233.4,315.8,260.1,141.6,25,212.65,250.3,1001.2,48,-0.4647231720437684,0.88545602565321,19.0
2022-12-05,Bukit Merah,172.7,191.9,233.4,315.8,260.1,29,182.3,228.45,913.8,49,-0.35460488704253595,0.9350162426854147,25.0
2022-12-12,Bukit Merah,337.8,172.7,191.9,233.4,315.8,13,255.25,233.95000000000002,935.8000000000001,50,-0.2393156642875578,0.970941817426052,29.0
2022-12-19,Bukit Merah,191.8,337.8,172.7,191.9,233.4,12,264.8,223.55,894.2,51,-0.12053668025532363,0.992708874098054,13.0
2022-12-26,Bukit Merah,200.9,191.8,337.8,172.7,191.9,22,196.35000000000002,225.8,903.2,52,6.432490598706546e-16,1.0,12.0
2023-01-02,Bukit Merah,295.7,200.9,191.8,337.8,172.7,22,248.29999999999998,256.54999999999995,1026.1999999999998,1,0.12053668025532305,0.992708874098054,22.0
2023-01-09,Bukit Merah,288.2,295.7,200.9,191.8,337.8,26,291.94999999999993,244.14999999999998,976.5999999999999,2,0.23931566428755774,0.970941817426052,22.0
2023-01-16,Bukit Merah,233.3,288.2,295.7,200.9,191.8,23,260.75,254.525,1018.1,3,0.3546048870425356,0.9350162426854148,26.0
2023-01-23,Bukit Merah,318.8,233.3,288.2,295.7,200.9,26,276.05,284.0,1136.0,4,0.4647231720437685,0.8854560256532099,23.0
2023-01-30,Bukit Merah,268.5,318.8,233.3,288.2,295.7,19,293.65,277.2,1108.8,5,0.5680647467311558,0.8229838658936564,26.0
2023-02-06,Bukit Merah,140.3,268.5,318.8,233.3,288.2,11,204.4,240.225,960.9,6,0.6631226582407952,0.7485107481711011,19.0
2023-02-13,Bukit Merah,145.2,140.3,268.5,318.8,233.3,19,142.75,218.2,872.8,7,0.7485107481711011,0.6631226582407953,11.0
2023-02-20,Bukit Merah,218.8,145.2,140.3,268.5,318.8,18,182.0,193.20000000000002,772.8000000000001,8,0.8229838658936564,0.5680647467311559,19.0
2023-02-27,Bukit Merah,190.6,218.8,145.2,140.3,268.5,20,204.7,173.725,694.9,9,0.8854560256532099,0.4647231720437686,18.0
2023-03-06,Bukit Merah,160.3,190.6,218.8,145.2,140.3,11,175.45,178.725,714.9,10,0.9350162426854148,0.35460488704253557,20.0
2023-03-13,Bukit Merah,223.9,160.3,190.6,218.8,145.2,12,192.10000000000002,198.4,793.6,11,0.970941817426052,0.23931566428755804,11.0
2023-03-20,Bukit Merah,257.6,223.9,160.3,190.6,218.8,27,240.75000000000003,208.1,832.4,12,0.992708874098054,0.120536680255323,12.0
2023-03-27,Bukit Merah,205.2,257.6,223.9,160.3,190.6,20,231.4,211.75,847.0,13,1.0,-1.6081226496766364e-16,27.0
2023-04-03,Bukit Merah,224.3,205.2,257.6,223.9,160.3,22,214.75,227.75,911.0,14,0.992708874098054,-0.12053668025532288,20.0
2023-04-10,Bukit Merah,175.4,224.3,205.2,257.6,223.9,13,199.85000000000002,215.625,862.5,15,0.9709418174260521,-0.2393156642875575,22.0
2023-04-17,Bukit Merah,221.3,175.4,224.3,205.2,257.6,21,198.35000000000002,206.55,826.2,16,0.9350162426854148,-0.35460488704253545,13.0
2023-04-24,Bukit Merah,209.0,221.3,175.4,224.3,205.2,10,215.15,207.5,830.0,17,0.8854560256532099,-0.4647231720437685,21.0
2023-05-01,Bukit Merah,187.7,209.0,221.3,175.4,224.3,15,198.35,198.35,793.4,18,0.8229838658936565,-0.5680647467311557,10.0
2023-05-08,Bukit Merah,267.5,187.7,209.0,221.3,175.4,22,227.6,221.375,885.5,19,0.7485107481711013,-0.663122658240795,15.0
2023-05-15,Bukit Merah,233.8,267.5,187.7,209.0,221.3,17,250.65,224.5,898.0,20,0.6631226582407952,-0.7485107481711012,22.0
2023-05-22,Bukit Merah,195.2,233.8,267.5,187.7,209.0,31,214.5,221.04999999999998,884.1999999999999,21,0.5680647467311558,-0.8229838658936564,17.0
2023-05-29,Bukit Merah,193.0,195.2,233.8,267.5,187.7,34,194.1,222.375,889.5,22,0.46472317204376906,-0.8854560256532096,31.0
2023-06-05,Bukit Merah,227.3,193.0,195.2,233.8,267.5,16,210.15,212.325,849.3,23,0.35460488704253584,-0.9350162426854147,34.0
2023-06-12,Bukit Merah,137.6,227.3,193.0,195.2,233.8,20,182.45,188.275,753.1,24,0.23931566428755768,-0.970941817426052,16.0
2023-06-19,Bukit Merah,112.7,137.6,227.3,193.0,195.2,16,125.15,167.65,670.6,25,0.12053668025532308,-0.992708874098054,20.0
2023-06-26,Bukit Merah,242.9,112.7,137.6,227.3,193.0,18,177.8,180.125,720.5,26,-3.216245299353273e-16,-1.0,16.0
2023-07-03,Bukit Merah,127.7,242.9,112.7,137.6,227.3,9,185.3,155.225,620.9,27,-0.12053668025532283,-0.992708874098054,18.0
2023-07-10,Bukit Merah,181.4,127.7,242.9,112.7,137.6,13,154.54999999999998,166.175,664.7,28,-0.23931566428755743,-0.9709418174260521,9.0
2023-07-17,Bukit Merah,102.2,181.4,127.7,242.9,112.7,9,141.79999999999998,163.55,654.2,29,-0.3546048870425356,-0.9350162426854148,13.0
2023-07-24,Bukit Merah,172.7,102.2,181.4,127.7,242.9,23,137.44999999999996,146.0,584.0,30,-0.46472317204376806,-0.8854560256532101,9.0
2023-07-31,Bukit Merah,145.8,172.7,102.2,181.4,127.7,14,159.24999999999997,150.525,602.1,31,-0.5680647467311556,-0.8229838658936565,23.0
2023-08-07,Bukit Merah,190.3,145.8,172.7,102.2,181.4,11,168.04999999999998,152.75,611.0,32,-0.663122658240795,-0.7485107481711013,14.0
2023-08-14,Bukit Merah,141.3,190.3,145.8,172.7,102.2,10,165.79999999999998,162.525,650.1,33,-0.7485107481711011,-0.6631226582407952,11.0
2023-08-21,Bukit Merah,158.4,141.3,190.3,145.8,172.7,17,149.84999999999997,158.95000000000002,635.8000000000001,34,-0.8229838658936564,-0.5680647467311559,10.0
2023-08-28,Bukit Merah,84.8,158.4,141.3,190.3,145.8,18,121.59999999999997,143.70000000000002,574.8000000000001,35,-0.8854560256532096,-0.4647231720437691,17.0
2023-09-04,Bukit Merah,137.0,84.8,158.4,141.3,190.3,10,110.89999999999996,130.375,521.5,36,-0.9350162426854147,-0.3546048870425359,18.0
